epoch,accuracy,loss,val_accuracy,val_loss
0,0.6964285969734192,33870.046875,0.5563063025474548,79205.1796875
1,0.7557914853096008,23633.572265625,0.5281531810760498,364652.875
2,0.7944015264511108,20355.4921875,0.1756756752729416,2781031.75
3,0.7968146800994873,18210.0625,0.5281531810760498,21819.9296875
4,0.8011583089828491,15974.751953125,0.5731981992721558,25003.935546875
5,0.8127413392066956,13891.4677734375,0.5563063025474548,76550.703125
6,0.8141891956329346,13488.16796875,0.5281531810760498,364902.4375
7,0.8146718144416809,12468.353515625,0.6734234094619751,12107.203125
8,0.8137065768241882,11772.759765625,0.690315306186676,12413.6376953125
9,0.8219112157821655,11931.0283203125,0.6599099040031433,11963.5361328125
10,0.8359073400497437,11625.5244140625,0.7150900959968567,22931.548828125
11,0.8214285969734192,11793.01953125,0.6745495200157166,36749.92578125
12,0.8214285969734192,11380.505859375,0.6340090036392212,27452.02734375
13,0.8219112157821655,11058.69140625,0.6396396160125732,12665.6171875
14,0.8281853199005127,10916.005859375,0.6295045018196106,18298.78125
