epoch,accuracy,loss,val_accuracy,val_loss
0,0.7017374634742737,31410.544921875,0.5281531810760498,223632.25
1,0.7707529067993164,20955.515625,0.5180180072784424,39957.7734375
2,0.7770270109176636,20283.41796875,0.7207207083702087,19400.591796875
3,0.7944015264511108,18261.796875,0.75,18599.0234375
4,0.8141891956329346,17091.291015625,0.6599099040031433,15874.3837890625
5,0.8098455667495728,16274.7119140625,0.559684693813324,27544.22265625
6,0.8064671754837036,15375.4990234375,0.6509009003639221,18059.02734375
7,0.8194980621337891,14754.5771484375,0.690315306186676,13553.7568359375
8,0.8334941864013672,14035.6337890625,0.6452702879905701,28622.986328125
9,0.8412162065505981,13110.392578125,0.6351351141929626,45033.0859375
10,0.8392857313156128,12686.927734375,0.6813063025474548,26034.35546875
11,0.8436293601989746,12293.3857421875,0.5495495200157166,54996.15234375
12,0.8470077514648438,11249.5234375,0.6103603839874268,16775.03125
13,0.84555983543396,11327.3271484375,0.6058558821678162,14894.8916015625
14,0.8527992367744446,11191.85546875,0.6565315127372742,46160.44921875
15,0.8503860831260681,11029.806640625,0.6283783912658691,22043.673828125
16,0.8547297120094299,10913.091796875,0.6047297120094299,34476.94140625
17,0.8518339991569519,10518.7548828125,0.4695945978164673,58511.3828125
18,0.8595559597015381,9758.7021484375,0.34346845746040344,64841.3046875
19,0.864382266998291,10195.669921875,0.2916666567325592,166393.734375
