epoch,accuracy,loss,val_accuracy,val_loss
0,0.674924910068512,47674.421875,0.19594594836235046,46331.42578125
1,0.7334834933280945,25731.982421875,0.11486486345529556,91529.171875
2,0.7530030012130737,22472.509765625,0.2635135054588318,55418.24609375
3,0.7439939975738525,19821.513671875,0.04054053872823715,152587.34375
4,0.7417417168617249,19459.205078125,0.21621622145175934,65008.90625
5,0.7740240097045898,18459.431640625,0.3006756901741028,40876.7109375
6,0.7811561822891235,17175.32421875,0.04054053872823715,89554.8671875
7,0.7815315127372742,16721.908203125,0.38513514399528503,40768.38671875
8,0.8036786913871765,15961.7900390625,0.2871621549129486,36669.51171875
9,0.7942942976951599,15302.271484375,0.29054054617881775,31558.439453125
10,0.7961711883544922,15407.8857421875,0.04054053872823715,79554.0078125
11,0.8085585832595825,15062.0478515625,0.04054053872823715,42149.52734375
12,0.8156906962394714,14866.4853515625,0.27702704071998596,35737.20703125
13,0.8089339137077332,14816.4306640625,0.31081080436706543,25778.84375
14,0.8295795917510986,13515.1484375,0.04054053872823715,102199.8359375
