epoch,accuracy,loss,val_accuracy,val_loss
0,0.6917229890823364,31996.416015625,0.4864864945411682,94473.4921875
1,0.7449324131011963,23434.818359375,0.4864864945411682,28774.44921875
2,0.75,22154.314453125,0.5287162065505981,28811.75
3,0.7850506901741028,19640.00390625,0.5641891956329346,28869.068359375
4,0.7896959185600281,17724.341796875,0.5979729890823364,26539.54296875
5,0.8091216087341309,16944.51953125,0.5101351141929626,29897.130859375
6,0.8103885054588318,14869.90234375,0.5185810923576355,25569.705078125
7,0.8192567825317383,13629.5771484375,0.5405405163764954,17800.869140625
8,0.8336148858070374,13227.0341796875,0.44763514399528503,32496.09375
9,0.8293918967247009,13133.3779296875,0.5101351141929626,34247.04296875
