epoch,accuracy,loss,val_accuracy,val_loss
0,0.6970720887184143,33447.11328125,0.6680743098258972,19391.556640625
1,0.7015765905380249,26101.51171875,0.4113175570964813,26650.54296875
2,0.7646396160125732,21477.064453125,0.4256756901741028,1145439.5
3,0.7826576828956604,19735.658203125,0.4256756901741028,362603.375
4,0.7972972989082336,17906.091796875,0.4611486494541168,179977.796875
5,0.806869387626648,16745.68359375,0.4239864945411682,89668.1484375
6,0.8091216087341309,15898.5654296875,0.3690878450870514,71560.7109375
7,0.8085585832595825,15341.7412109375,0.15962837636470795,587683.0625
8,0.8147522807121277,14913.3369140625,0.4434121549129486,316571.9375
9,0.818130612373352,15011.263671875,0.4256756901741028,3738194.5
10,0.8085585832595825,14692.4501953125,0.15962837636470795,161945.28125
11,0.8237612843513489,14336.15625,0.4256756901741028,3090938.25
12,0.8113738894462585,14124.9658203125,0.49746620655059814,81002.0234375
13,0.7995495200157166,14492.2822265625,0.2246621549129486,103685.578125
14,0.8186936974525452,13593.4794921875,0.7179054021835327,13814.76953125
15,0.8215090036392212,13589.060546875,0.6478040814399719,21090.708984375
16,0.8164414167404175,14481.662109375,0.15962837636470795,252410.25
17,0.8327702879905701,13708.2548828125,0.4324324429035187,268735.03125
18,0.8316441178321838,13803.689453125,0.6376689076423645,34364.62109375
19,0.8333333134651184,13238.5634765625,0.7322635054588318,14444.0048828125
