epoch,accuracy,loss,val_accuracy,val_loss
0,0.6565315127372742,42379.171875,0.6461148858070374,25529.0703125
1,0.6976351141929626,28557.361328125,0.4206081032752991,23495.755859375
2,0.7314189076423645,22967.044921875,0.47888514399528503,64273.23828125
3,0.7573198080062866,21009.951171875,0.4256756901741028,6841104.5
4,0.7578828930854797,18290.5703125,0.6570945978164673,21486.650390625
5,0.7775900959968567,18146.203125,0.6773648858070374,27577.54296875
6,0.7764639854431152,17477.625,0.7069256901741028,17464.990234375
7,0.772522509098053,17700.740234375,0.7407094836235046,47211.6953125
8,0.7770270109176636,17394.65234375,0.6900337934494019,17975.49609375
9,0.767454981803894,17290.787109375,0.6604729890823364,18120.97265625
