epoch,accuracy,loss,val_accuracy,val_loss
0,0.6771235466003418,32028.091796875,0.6554054021835327,940907.1875
1,0.7557914853096008,23390.181640625,0.5810810923576355,167365.90625
2,0.7818532586097717,20138.736328125,0.5484234094619751,40888.83203125
3,0.7934362888336182,17872.697265625,0.6362612843513489,24202.970703125
4,0.8093629479408264,17195.126953125,0.6554054021835327,35308.421875
5,0.8127413392066956,15545.5888671875,0.6993243098258972,33204.703125
6,0.8175675868988037,13933.2216796875,0.6340090036392212,25568.943359375
7,0.8137065768241882,13514.4208984375,0.6238738894462585,21817.029296875
8,0.837837815284729,13277.9345703125,0.6790540814399719,17692.814453125
9,0.84555983543396,12590.021484375,0.6317567825317383,19037.306640625
10,0.8470077514648438,12331.2373046875,0.630630612373352,28716.4375
11,0.8383204340934753,11634.283203125,0.5957207083702087,30079.52734375
12,0.8556950092315674,10422.83203125,0.5033783912658691,77996.2421875
13,0.8402509689331055,10054.9580078125,0.6013513803482056,17834.044921875
14,0.8383204340934753,10209.9970703125,0.5979729890823364,14172.0087890625
15,0.844111979007721,10099.5751953125,0.5990990996360779,29902.650390625
16,0.8566602468490601,9157.2958984375,0.6159909963607788,22633.09765625
17,0.8499034643173218,9705.1962890625,0.5867117047309875,34434.80078125
18,0.8566602468490601,9377.478515625,0.6227477192878723,71644.2265625
19,0.8556950092315674,8728.1845703125,0.662162184715271,33684.43359375
20,0.8470077514648438,8837.24609375,0.6396396160125732,45146.8125
21,0.8518339991569519,9142.697265625,0.5045045018196106,116789.09375
22,0.8460424542427063,8761.173828125,0.6396396160125732,18126.212890625
23,0.8595559597015381,8690.05078125,0.6689189076423645,44589.68359375
24,0.8648648858070374,8502.0419921875,0.6554054021835327,13313.60546875
25,0.8537644743919373,8626.8369140625,0.4763513505458832,39545.81640625
26,0.8605212569236755,8137.5908203125,0.5709459185600281,35358.8359375
27,0.8499034643173218,8358.634765625,0.5912162065505981,32017.73828125
28,0.8619691133499146,8242.95703125,0.5563063025474548,34072.72265625
29,0.8638995885848999,8233.677734375,0.6351351141929626,14582.3056640625
