epoch,accuracy,loss,val_accuracy,val_loss
0,0.6683558821678162,38991.44921875,0.4172297418117523,29101.0234375
1,0.7291666865348816,33516.25390625,0.6317567825317383,46674.96484375
2,0.7657657861709595,27887.826171875,0.5532094836235046,41143.08984375
3,0.7781531810760498,21766.560546875,0.6587837934494019,24699.9375
4,0.8001126050949097,20159.119140625,0.6444256901741028,19889.279296875
5,0.8102477192878723,17955.43359375,0.6266891956329346,34064.01171875
6,0.8074324131011963,17170.798828125,0.6570945978164673,18777.66015625
7,0.7956081032752991,16280.5263671875,0.6604729890823364,14562.9658203125
8,0.7984234094619751,14876.8291015625,0.4189189076423645,36584.45703125
9,0.8361486196517944,14479.4951171875,0.5076013803482056,50353.06640625
10,0.8333333134651184,13919.5556640625,0.42736485600471497,73293.625
11,0.8468468189239502,13096.8369140625,0.7035472989082336,14739.103515625
12,0.8248873949050903,12628.9189453125,0.5211148858070374,82998.4296875
13,0.8406531810760498,12268.0439453125,0.49746620655059814,55612.66015625
14,0.8310810923576355,11987.609375,0.6900337934494019,29834.982421875
