epoch,accuracy,loss,val_accuracy,val_loss
0,0.6693412065505981,30779.986328125,0.5185810923576355,23590.416015625
1,0.7478885054588318,24893.41796875,0.24662162363529205,274255.3125
2,0.7580236196517944,21834.0859375,0.5320945978164673,28227.6328125
3,0.787162184715271,17614.59375,0.4543918967247009,30568.57421875
4,0.7875844836235046,16342.6845703125,0.5236486196517944,34893.40234375
5,0.8048986196517944,14727.228515625,0.2736486494541168,41886.44140625
6,0.8141891956329346,13669.0107421875,0.5844594836235046,45131.6953125
7,0.8129222989082336,13651.6826171875,0.6385135054588318,29428.95703125
8,0.8209459185600281,12819.8828125,0.6300675868988037,21486.423828125
9,0.8298141956329346,12391.4775390625,0.5945945978164673,37848.73828125
10,0.8264358043670654,12636.6787109375,0.26013514399528503,63228.11328125
11,0.8420608043670654,12063.091796875,0.5625,45907.0390625
12,0.8353040814399719,12385.0986328125,0.5084459185600281,23679.716796875
13,0.828125,11618.2705078125,0.4628378450870514,62693.15625
14,0.8091216087341309,12097.212890625,0.5929054021835327,26821.36328125
15,0.8188344836235046,11674.080078125,0.5219594836235046,17837.78125
16,0.8205236196517944,11702.8466796875,0.25844594836235046,63136.72265625
17,0.8251689076423645,11543.896484375,0.6587837934494019,26473.01953125
18,0.837837815284729,11495.7841796875,0.4949324429035187,37223.72265625
19,0.8201013803482056,11303.1533203125,0.6368243098258972,18209.158203125
