epoch,accuracy,loss,val_accuracy,val_loss
0,0.6816816926002502,38510.33984375,0.04054053872823715,351158.9375
1,0.767642617225647,24223.912109375,0.3310810923576355,19714.66796875
2,0.7912912964820862,18204.3359375,0.2871621549129486,30157.6796875
3,0.8051801919937134,14870.150390625,0.3513513505458832,18311.3984375
4,0.8123123049736023,14522.1787109375,0.31418919563293457,32496.736328125
5,0.8171921968460083,13333.8583984375,0.4493243098258972,33286514.0
6,0.827327311038971,13377.7734375,0.4493243098258972,57068.3125
7,0.8262012004852295,12534.4853515625,0.29729729890823364,33654.671875
8,0.8337087035179138,12695.939453125,0.4493243098258972,37993.1640625
9,0.8325825929641724,12715.8916015625,0.43918919563293457,33633.72265625
10,0.8355855941772461,12137.943359375,0.29729729890823364,34073.0390625
11,0.8295795917510986,12527.828125,0.4493243098258972,772656.75
12,0.8359609842300415,12251.998046875,0.375,21979.953125
13,0.8367117047309875,11972.728515625,0.4493243098258972,1747554.125
14,0.827327311038971,11730.0234375,0.42905405163764954,22634.53125
