epoch,accuracy,loss,val_accuracy,val_loss
0,0.6883445978164673,30690.328125,0.4864864945411682,38637.84375
1,0.7394425868988037,23179.984375,0.25844594836235046,27122.806640625
2,0.7652027010917664,19455.806640625,0.5135135054588318,80506.859375
3,0.771537184715271,18109.55859375,0.4949324429035187,39080.6875
4,0.7858952879905701,15930.07421875,0.4864864945411682,136905.484375
5,0.8010979890823364,14946.0595703125,0.5067567825317383,25018.185546875
6,0.7918074131011963,14608.673828125,0.5929054021835327,46150.95703125
7,0.8129222989082336,14453.5712890625,0.1807432472705841,277929.65625
8,0.7994087934494019,14281.25,0.5270270109176636,37358.53515625
9,0.8239020109176636,12983.9189453125,0.6283783912658691,58505.5546875
10,0.8163006901741028,12595.9658203125,0.625,33693.24609375
11,0.8272804021835327,13274.6728515625,0.5304054021835327,35363.36328125
12,0.8201013803482056,13187.2158203125,0.5506756901741028,20159.794921875
13,0.8264358043670654,12616.7314453125,0.6486486196517944,31236.505859375
14,0.8382601141929626,12452.2685546875,0.5608108043670654,21218.91796875
