epoch,accuracy,loss,val_accuracy,val_loss
0,0.6985735893249512,32405.251953125,0.04054053872823715,29287.05078125
1,0.7421171069145203,25375.794921875,0.04729729890823364,33703.83984375
2,0.7638888955116272,23393.7109375,0.04054053872823715,31825.943359375
3,0.7886636853218079,19655.046875,0.04054053872823715,59355.42578125
4,0.7980480194091797,17866.42578125,0.04054053872823715,172699.375
5,0.8224474191665649,16288.181640625,0.04054053872823715,202392.3125
6,0.820195198059082,14766.978515625,0.14189189672470093,54113.2578125
7,0.8288288116455078,14154.1875,0.2804054021835327,33269.30859375
8,0.827327311038971,14006.271484375,0.04054053872823715,110246.2109375
9,0.8246996998786926,13146.0087890625,0.3006756901741028,30917.87890625
