epoch,accuracy,loss,val_accuracy,val_loss
0,0.7162162065505981,31282.087890625,0.4746621549129486,32489.732421875
1,0.7592905163764954,23613.775390625,0.25337839126586914,246097.109375
2,0.7808277010917664,19032.65625,0.3547297418117523,149535.734375
3,0.8086993098258972,16190.828125,0.4864864945411682,11179562.0
4,0.8112331032752991,14882.623046875,0.4864864945411682,528076.1875
5,0.8272804021835327,13758.6865234375,0.46452704071998596,74016.8671875
6,0.8116554021835327,12307.88671875,0.47128379344940186,148719.75
7,0.8260135054588318,12312.8720703125,0.25337839126586914,202334.515625
8,0.828125,11853.08984375,0.42905405163764954,74566.2734375
9,0.8239020109176636,11439.302734375,0.5692567825317383,20526.546875
10,0.8403716087341309,10884.8203125,0.5472972989082336,17111.642578125
11,0.8429054021835327,10494.4765625,0.15371622145175934,76147.40625
12,0.8327702879905701,10154.2939453125,0.5168918967247009,19219.189453125
13,0.8344594836235046,9814.802734375,0.1317567527294159,103509.359375
14,0.8319256901741028,9727.716796875,0.20270270109176636,2869610.5
15,0.8530405163764954,9817.3212890625,0.25844594836235046,28224.56640625
16,0.8475506901741028,9625.5908203125,0.5793918967247009,34796.99609375
17,0.8576858043670654,9570.82421875,0.5135135054588318,196640.46875
18,0.8500844836235046,9468.9091796875,0.6385135054588318,41032.99609375
19,0.8424831032752991,9533.951171875,0.525337815284729,95815.375
20,0.8445945978164673,9284.87109375,0.23986487090587616,3291334.75
21,0.8505067825317383,9237.3310546875,0.0016891892300918698,465486.21875
22,0.8462837934494019,9340.9736328125,0.4324324429035187,26647.91796875
23,0.8526182174682617,9036.646484375,0.5861486196517944,25277.72265625
24,0.849662184715271,8837.806640625,0.0016891892300918698,2326988.25
25,0.8576858043670654,9135.837890625,0.4054054021835327,44612.41015625
26,0.8526182174682617,9101.2529296875,0.0016891892300918698,303635.34375
27,0.8526182174682617,8702.7841796875,0.2939189076423645,107948.1171875
28,0.849662184715271,8991.166015625,0.2736486494541168,118807.6328125
29,0.8513513803482056,8517.5087890625,0.4864864945411682,174107.28125
