epoch,accuracy,loss,val_accuracy,val_loss
0,0.7139639854431152,32335.205078125,0.18243242800235748,71598.1484375
1,0.7638888955116272,21868.298828125,0.28378379344940186,25424.970703125
0,0.6625375151634216,35410.94140625,0.0033783784601837397,16132157.0
1,0.7278528809547424,24676.94140625,0.11486486345529556,41736.34375
2,0.7721471190452576,18913.419921875,0.30405405163764954,31480.244140625
3,0.7942942976951599,16137.3388671875,0.3885135054588318,29922.55078125
4,0.7961711883544922,15780.6728515625,0.05067567527294159,133902.921875
5,0.7882882952690125,14969.3720703125,0.37162160873413086,30520.869140625
6,0.8051801919937134,14884.2568359375,0.29054054617881775,46350.7109375
7,0.7939189076423645,14372.708984375,0.3614864945411682,30706.935546875
8,0.8066816926002502,14684.193359375,0.4493243098258972,15950.703125
9,0.7984234094619751,14945.0556640625,0.2871621549129486,35379.02734375
