epoch,accuracy,loss,val_accuracy,val_loss
0,0.7259759902954102,27630.078125,0.4493243098258972,95450.6171875
1,0.7759009003639221,22903.05859375,0.34121620655059814,35271.109375
2,0.7916666865348816,19355.029296875,0.06756756454706192,51394.6875
3,0.8040540814399719,17361.91796875,0.22635135054588318,44037.47265625
4,0.8186936974525452,15543.7548828125,0.04054053872823715,187325.15625
5,0.820195198059082,15187.4560546875,0.04054053872823715,57797.43359375
6,0.8280780911445618,13777.8818359375,0.2804054021835327,50795.03125
7,0.8329579830169678,12395.35546875,0.32094594836235046,30908.4453125
8,0.8415915966033936,12287.3017578125,0.04054053872823715,135811.84375
9,0.8502252101898193,12008.1484375,0.04054053872823715,320685.84375
10,0.8464714884757996,11907.77734375,0.04054053872823715,124669.78125
11,0.8487237095832825,12702.0751953125,0.05067567527294159,109994.8203125
12,0.8434684872627258,11691.236328125,0.19256757199764252,48227.65625
13,0.8449699878692627,11591.7216796875,0.29729729890823364,30559.560546875
14,0.8543543815612793,11456.03125,0.30405405163764954,40846.375
15,0.8536036014556885,11083.5712890625,0.3378378450870514,25190.91796875
16,0.8498498201370239,11200.7158203125,0.3547297418117523,29961.70703125
17,0.8517267107963562,10970.3720703125,0.41554054617881775,36728.9609375
18,0.8611111044883728,10673.4111328125,0.4493243098258972,16605.68359375
19,0.8483483195304871,11014.869140625,0.3378378450870514,28070.771484375
20,0.8472222089767456,10578.1826171875,0.13513512909412384,62800.57421875
21,0.8581081032752991,10730.35546875,0.28378379344940186,48235.8828125
22,0.8532282114028931,10740.18359375,0.34797295928001404,26953.9375
23,0.8460960984230042,10360.0634765625,0.04054053872823715,161923.28125
24,0.8385885953903198,10310.2890625,0.04054053872823715,162220.390625
25,0.8517267107963562,10442.12890625,0.11824323982000351,148077.359375
26,0.8468468189239502,10282.021484375,0.20945945382118225,41096.6796875
27,0.8517267107963562,9950.0009765625,0.38513514399528503,27280.658203125
28,0.8539789915084839,9899.041015625,0.26013514399528503,58478.25
29,0.8547297120094299,10152.7958984375,0.09797297418117523,83982.6875
