epoch,accuracy,loss,val_accuracy,val_loss
0,0.6761583089828491,39610.79296875,0.4560810923576355,1354801.5
1,0.7273166179656982,25526.111328125,0.34121620655059814,25264.0390625
2,0.7635135054588318,20476.822265625,0.5259009003639221,33281.80078125
3,0.7755791544914246,17195.072265625,0.5867117047309875,27014.8359375
4,0.8083977103233337,14991.5380859375,0.6047297120094299,13705.1318359375
5,0.7944015264511108,14725.3017578125,0.5304054021835327,1016358.25
6,0.8170849680900574,13924.841796875,0.5900900959968567,15008.15625
7,0.8117760419845581,13487.3203125,0.5518018007278442,105170.234375
8,0.8252895474433899,12970.248046875,0.625,18218.482421875
9,0.8161196708679199,13566.4208984375,0.6824324131011963,39128.421875
