epoch,accuracy,loss,val_accuracy,val_loss
0,0.6516047120094299,35582.51953125,0.5962837934494019,28413.611328125
1,0.7263513803482056,23998.986328125,0.4864864945411682,537343.3125
2,0.755912184715271,19686.361328125,0.5320945978164673,70272.84375
3,0.7542229890823364,18693.91796875,0.4814189076423645,54514.80078125
4,0.7504222989082336,17239.654296875,0.5675675868988037,43495.17578125
5,0.7580236196517944,17387.88671875,0.6385135054588318,55092.83203125
6,0.7609797120094299,17095.822265625,0.537162184715271,17844.552734375
7,0.7685810923576355,17012.34765625,0.5557432174682617,18195.45703125
8,0.775337815284729,16693.20703125,0.1756756752729416,142057.0625
9,0.7660472989082336,16146.5625,0.5405405163764954,19591.75
10,0.78125,15926.7822265625,0.5827702879905701,28941.912109375
11,0.7795608043670654,16059.486328125,0.3074324429035187,42128.75
12,0.7829391956329346,15519.333984375,0.4864864945411682,482381.84375
13,0.7875844836235046,15154.86328125,0.5506756901741028,64660.13671875
14,0.7846283912658691,15276.2841796875,0.5084459185600281,31767.138671875
