epoch,accuracy,loss,val_accuracy,val_loss
0,0.7263513803482056,32090.6484375,0.04054053872823715,583625.125
1,0.7759009003639221,23318.236328125,0.04729729890823364,48364.125
2,0.7965465188026428,20410.478515625,0.37162160873413086,29212.87890625
3,0.8029279112815857,18385.861328125,0.45270270109176636,16537.6875
4,0.8040540814399719,16437.412109375,0.4763513505458832,19404.203125
5,0.8119369149208069,15078.3408203125,0.30405405163764954,22698.505859375
6,0.8254504799842834,14333.5498046875,0.375,33266.93359375
7,0.8194444179534912,14282.857421875,0.2128378450870514,39525.1171875
8,0.8333333134651184,12761.1064453125,0.28378379344940186,43660.61328125
9,0.8415915966033936,12574.197265625,0.054054055362939835,77007.9296875
10,0.8415915966033936,11967.1064453125,0.3817567527294159,37802.79296875
11,0.8397147059440613,12335.318359375,0.375,34761.30078125
12,0.8340840935707092,12221.861328125,0.31418919563293457,42205.25
13,0.8438438177108765,11421.5126953125,0.3885135054588318,27056.931640625
14,0.8506006002426147,11363.5908203125,0.36486485600471497,31149.328125
