epoch,accuracy,loss,val_accuracy,val_loss
0,0.6879222989082336,34067.10546875,0.5912162065505981,19437.708984375
1,0.7550675868988037,24125.767578125,0.4864864945411682,62361.82421875
2,0.7804054021835327,18410.822265625,0.4307432472705841,107410.625
3,0.7858952879905701,16475.296875,0.0016891892300918698,112244.671875
4,0.7960304021835327,15539.5205078125,0.4864864945411682,6748059.5
5,0.8120777010917664,14315.421875,0.5641891956329346,24749.689453125
6,0.8036317825317383,13665.1494140625,0.5304054021835327,66569.5
7,0.8137668967247009,13383.9541015625,0.43412160873413086,212096.140625
8,0.8209459185600281,12916.5849609375,0.525337815284729,155428.5625
9,0.8070101141929626,13580.1865234375,0.5050675868988037,24276.89453125
10,0.8129222989082336,12868.296875,0.3614864945411682,116685.78125
11,0.8129222989082336,12799.3212890625,0.5067567825317383,43622.984375
12,0.8243243098258972,12612.3857421875,0.5219594836235046,28743.990234375
13,0.8289695978164673,12181.009765625,0.4324324429035187,119359.90625
14,0.8141891956329346,11914.455078125,0.5337837934494019,16214.302734375
15,0.8353040814399719,11792.162109375,0.48479729890823364,175944.65625
16,0.8217905163764954,11975.2001953125,0.07094594836235046,101126.8046875
17,0.8251689076423645,11896.8173828125,0.42736485600471497,64463.84375
18,0.8247466087341309,12109.5205078125,0.00844594556838274,95482.5703125
19,0.8099662065505981,12001.9658203125,0.537162184715271,23158.033203125
