epoch,accuracy,loss,val_accuracy,val_loss
0,0.6790540814399719,31425.4296875,0.4256756901741028,22318.677734375
1,0.7483108043670654,24555.306640625,0.4248310923576355,39083.99609375
2,0.7922297120094299,19811.7109375,0.6266891956329346,34325.38671875
3,0.8226351141929626,18866.548828125,0.7077702879905701,15274.189453125
4,0.8265765905380249,16815.49609375,0.4113175570964813,63067.4921875
5,0.8282657861709595,15167.7236328125,0.6410472989082336,46547.390625
6,0.8474099040031433,15089.2041015625,0.6494932174682617,22720.787109375
7,0.8316441178321838,13337.1171875,0.7179054021835327,14122.7216796875
8,0.8440315127372742,13358.4619140625,0.6342905163764954,18697.97265625
9,0.8474099040031433,11544.0419921875,0.6630067825317383,13836.1748046875
10,0.835022509098053,11958.3994140625,0.6258445978164673,48191.390625
11,0.8581081032752991,11531.7353515625,0.4940878450870514,44761.9765625
12,0.8412162065505981,11614.88671875,0.6089527010917664,45758.6796875
13,0.8530405163764954,11238.5087890625,0.5962837934494019,45925.42578125
14,0.8400900959968567,11030.9140625,0.6663851141929626,15536.5693359375
15,0.8541666865348816,10602.189453125,0.7153716087341309,16830.197265625
16,0.8468468189239502,11282.2822265625,0.5751689076423645,28949.482421875
17,0.8445945978164673,10800.7861328125,0.6368243098258972,30372.3984375
18,0.8445945978164673,10327.3955078125,0.71875,14722.2314453125
19,0.8547297120094299,10410.4384765625,0.7010135054588318,15720.759765625
20,0.8536036014556885,10695.287109375,0.6528716087341309,16041.9609375
21,0.8519144058227539,10481.298828125,0.5168918967247009,59245.96484375
22,0.8451576828956604,10139.7880859375,0.6486486196517944,23573.28125
23,0.8502252101898193,9956.6162109375,0.7516891956329346,20084.36328125
24,0.8490990996360779,10075.7626953125,0.5447635054588318,118771.609375
25,0.8547297120094299,10214.0341796875,0.7432432174682617,12930.689453125
26,0.8620495200157166,10282.80859375,0.7483108043670654,13823.7734375
27,0.852477490901947,10251.2138671875,0.7145270109176636,13386.2509765625
28,0.849662184715271,10253.0068359375,0.7584459185600281,16042.1455078125
29,0.8626126050949097,9992.9345703125,0.7314189076423645,21091.333984375
