epoch,accuracy,loss,val_accuracy,val_loss
0,0.6734234094619751,46641.65625,0.5430743098258972,24608.326171875
1,0.75,25080.201171875,0.45270270109176636,37676.5
2,0.7944819927215576,18538.4375,0.6858108043670654,15384.1689453125
3,0.789977490901947,17031.94140625,0.6672297120094299,15541.0625
4,0.787162184715271,14920.8251953125,0.6832770109176636,20105.490234375
5,0.8051801919937134,14560.3701171875,0.6756756901741028,15842.7109375
6,0.8293918967247009,13323.4287109375,0.7077702879905701,16330.8798828125
7,0.8203828930854797,13287.7548828125,0.6283783912658691,30998.92578125
8,0.8130630850791931,12919.248046875,0.6959459185600281,23097.498046875
9,0.8248873949050903,12170.7587890625,0.0033783784601837397,2326953.25
10,0.835022509098053,11773.3798828125,0.6917229890823364,20688.49609375
11,0.8507882952690125,11540.916015625,0.6765202879905701,255582.65625
12,0.8367117047309875,11912.4541015625,0.11739864945411682,121513.4765625
13,0.8417792916297913,11093.583984375,0.6976351141929626,15823.4951171875
14,0.8468468189239502,11164.9931640625,0.7103040814399719,17865.185546875
15,0.8457207083702087,11431.443359375,0.6655405163764954,13300.5009765625
16,0.8361486196517944,11337.4423828125,0.5903716087341309,38795.49609375
17,0.835022509098053,11355.8896484375,0.693412184715271,25661.978515625
18,0.832207202911377,11325.6455078125,0.6782094836235046,15314.134765625
19,0.8277027010917664,11368.1630859375,0.6444256901741028,16795.34765625
