epoch,accuracy,loss,val_accuracy,val_loss
0,0.6955705881118774,30768.30859375,0.125,47558.99609375
1,0.7233483195304871,24009.345703125,0.08445946127176285,40651.03125
2,0.7394894957542419,20788.794921875,0.2702702581882477,42978.6640625
3,0.7545045018196106,18082.833984375,0.04054053872823715,216542.046875
4,0.7864114046096802,16659.40234375,0.04054053872823715,53411.47265625
5,0.8119369149208069,14516.125,0.3243243098258972,25674.142578125
6,0.8025525808334351,14458.8232421875,0.3243243098258972,35891.58203125
7,0.8149399161338806,13848.9853515625,0.29729729890823364,29010.005859375
8,0.8134384155273438,13129.630859375,0.2635135054588318,36877.50390625
9,0.8231981992721558,12689.75390625,0.3006756901741028,33813.15625
10,0.827327311038971,12825.1669921875,0.18581080436706543,93496.453125
11,0.825075089931488,12403.58984375,0.2939189076423645,32305.736328125
12,0.8367117047309875,12761.720703125,0.04729729890823364,380867.71875
13,0.8344594836235046,12702.5029296875,0.3513513505458832,48734.26953125
14,0.8258258104324341,12670.51953125,0.04054053872823715,50214.3984375
15,0.8310810923576355,12491.908203125,0.0033783784601837397,3760703.25
16,0.8348348140716553,12686.4638671875,0.20945945382118225,181330.703125
17,0.8258258104324341,12415.484375,0.30405405163764954,26628.48046875
18,0.8344594836235046,12021.111328125,0.32770270109176636,30480.412109375
19,0.8318318128585815,12163.4658203125,0.3445945978164673,31060.755859375
20,0.8352102041244507,12016.955078125,0.38513514399528503,33084.6640625
21,0.8262012004852295,11873.654296875,0.3581081032752991,30780.21875
22,0.837837815284729,11777.8935546875,0.21959459781646729,39226.58984375
23,0.8329579830169678,11546.7705078125,0.2804054021835327,36193.58984375
24,0.8333333134651184,11927.75,0.28378379344940186,33754.0390625
25,0.8246996998786926,11884.0791015625,0.3513513505458832,35361.81640625
26,0.8468468189239502,11922.8193359375,0.3074324429035187,31915.935546875
27,0.8258258104324341,11851.4716796875,0.04054053872823715,62926.9140625
28,0.8415915966033936,11508.068359375,0.0033783784601837397,6053849.5
29,0.847597599029541,11860.62890625,0.23310810327529907,70587.4921875
