epoch,accuracy,loss,val_accuracy,val_loss
0,0.6666666865348816,30682.8828125,0.3581081032752991,32580.611328125
1,0.7406156063079834,21462.87109375,0.3885135054588318,24526.91796875
2,0.7841591835021973,19347.919921875,0.6554054021835327,104996.171875
3,0.792792797088623,17105.87109375,0.4493243098258972,66640.9765625
4,0.8059309124946594,15171.810546875,0.22972972691059113,42628.890625
5,0.8070570826530457,15062.3330078125,0.7601351141929626,31634.107421875
6,0.809684693813324,13879.232421875,0.2871621549129486,33950.890625
7,0.8175675868988037,13460.259765625,0.7297297120094299,35761.8125
8,0.8194444179534912,13050.5859375,0.04054053872823715,307447.6875
9,0.8269519805908203,12735.6875,0.06081081181764603,310521.34375
10,0.8329579830169678,12537.849609375,0.5337837934494019,69481.2890625
11,0.8239489197731018,12086.5888671875,0.04054053872823715,500362.3125
12,0.8340840935707092,12320.697265625,0.04054053872823715,1857317.25
13,0.8231981992721558,12508.923828125,0.04054053872823715,357537.5
14,0.837087094783783,11929.1259765625,0.2668918967247009,65295.01953125
15,0.8246996998786926,12577.2333984375,0.3952702581882477,27855.576171875
16,0.8307057023048401,12161.7109375,0.28378379344940186,80604.265625
17,0.8359609842300415,11839.173828125,0.18581080436706543,51938.23046875
18,0.832207202911377,12171.998046875,0.32094594836235046,37663.78125
19,0.8457207083702087,11606.58203125,0.3445945978164673,31545.841796875
