epoch,accuracy,loss,val_accuracy,val_loss
0,0.6883445978164673,34835.140625,0.6283783912658691,77645.9453125
1,0.7314189076423645,23556.37109375,0.5405405163764954,26962.318359375
2,0.7749155163764954,20993.171875,0.6486486196517944,18743.068359375
3,0.7808277010917664,20077.45703125,0.6942567825317383,21039.05859375
4,0.8099662065505981,17404.994140625,0.6435810923576355,17037.828125
5,0.8230574131011963,16000.09765625,0.6165540814399719,47276.7578125
6,0.8044763803482056,15670.248046875,0.6064189076423645,33685.61328125
7,0.8091216087341309,14084.80859375,0.6554054021835327,21690.66015625
8,0.8188344836235046,13135.228515625,0.6199324131011963,19986.01953125
9,0.8226351141929626,12050.8837890625,0.5692567825317383,18706.49609375
10,0.8391047120094299,11455.0029296875,0.650337815284729,38114.77734375
11,0.8386824131011963,11633.5029296875,0.537162184715271,40700.3671875
12,0.8420608043670654,10962.5361328125,0.6097972989082336,42397.0546875
13,0.8416385054588318,10585.6728515625,0.5388513803482056,24181.630859375
14,0.8458614945411682,10144.0498046875,0.5287162065505981,29347.732421875
15,0.8382601141929626,10478.4921875,0.6486486196517944,44278.61328125
16,0.8433277010917664,9913.5283203125,0.6435810923576355,20539.29296875
17,0.8517736196517944,9783.3408203125,0.5270270109176636,18946.455078125
18,0.8454391956329346,9837.9345703125,0.6587837934494019,28932.54296875
19,0.8353040814399719,9294.2275390625,0.25844594836235046,24431.189453125
