epoch,accuracy,loss,val_accuracy,val_loss
0,0.6663851141929626,34378.69140625,0.4054054021835327,94796.125
1,0.7322635054588318,24452.455078125,0.47297295928001404,34502.49609375
2,0.7542229890823364,21788.970703125,0.4307432472705841,31363.681640625
3,0.7698479890823364,19446.58203125,0.43918919563293457,27306.98046875
4,0.7888513803482056,17219.720703125,0.5202702879905701,22956.30078125
5,0.8179898858070374,15792.15234375,0.5405405163764954,22542.66796875
6,0.8163006901741028,15406.5947265625,0.5118243098258972,24306.923828125
7,0.8226351141929626,15479.42578125,0.6114864945411682,22323.8515625
8,0.8226351141929626,14154.134765625,0.5304054021835327,24917.931640625
9,0.8310810923576355,13344.578125,0.4864864945411682,39721.26171875
10,0.8217905163764954,12938.6904296875,0.6216216087341309,54699.76953125
11,0.8082770109176636,12387.34765625,0.6165540814399719,35698.59765625
12,0.8319256901741028,12197.1015625,0.5456081032752991,32245.828125
13,0.8298141956329346,11821.353515625,0.5709459185600281,32673.763671875
14,0.8251689076423645,11702.2568359375,0.5591216087341309,28453.40625
