epoch,accuracy,loss,val_accuracy,val_loss
0,0.6531531810760498,31830.380859375,0.4256756901741028,757520.8125
1,0.6711711883544922,28515.501953125,0.4991554021835327,25409.2578125
2,0.6863738894462585,26801.955078125,0.5650337934494019,31768.439453125
3,0.7747747898101807,23081.6875,0.4248310923576355,21918.7578125
4,0.7882882952690125,22156.09765625,0.7153716087341309,18373.89453125
5,0.8231981992721558,19953.98046875,0.7001689076423645,19681.04296875
6,0.8186936974525452,19198.646484375,0.7195945978164673,17821.89453125
7,0.8260135054588318,17363.923828125,0.6579391956329346,20648.08203125
8,0.8125,16499.66796875,0.6908783912658691,17914.5390625
9,0.832207202911377,14811.833984375,0.6680743098258972,20981.33203125
10,0.8305180072784424,14132.5693359375,0.6537162065505981,15894.67578125
11,0.8440315127372742,13219.1328125,0.6714527010917664,22505.29296875
12,0.8519144058227539,12953.3603515625,0.6097972989082336,37157.4140625
13,0.8400900959968567,13767.4931640625,0.6765202879905701,19358.900390625
14,0.837837815284729,12817.3505859375,0.6739864945411682,16199.2216796875
15,0.832207202911377,12627.310546875,0.41047295928001404,42352.9140625
16,0.8220720887184143,12820.8525390625,0.4239864945411682,75262.390625
17,0.8479729890823364,11741.3447265625,0.6655405163764954,19561.546875
18,0.8412162065505981,11454.21875,0.6714527010917664,15623.435546875
19,0.8384009003639221,11444.72265625,0.42905405163764954,64362.38671875
20,0.8519144058227539,11307.2109375,0.6883445978164673,16142.126953125
21,0.8547297120094299,10903.2919921875,0.6832770109176636,34679.140625
22,0.8541666865348816,10832.845703125,0.681587815284729,22164.564453125
23,0.8474099040031433,10681.5732421875,0.6798986196517944,16283.3359375
24,0.8620495200157166,10684.8359375,0.6613175868988037,53997.25390625
25,0.8603603839874268,10784.376953125,0.5388513803482056,32567.236328125
26,0.8614864945411682,10290.5869140625,0.5363175868988037,34462.38671875
27,0.8558558821678162,10622.173828125,0.6790540814399719,36528.76171875
28,0.8648648858070374,10669.138671875,0.6030405163764954,57253.68359375
29,0.8581081032752991,9814.58203125,0.7474662065505981,24581.509765625
