epoch,accuracy,loss,val_accuracy,val_loss
0,0.6942567825317383,29638.638671875,0.4560810923576355,218744.484375
1,0.7595720887184143,22642.017578125,0.5692567825317383,19279.359375
2,0.7522522807121277,20184.244140625,0.7407094836235046,23679.361328125
3,0.8074324131011963,16768.482421875,0.7322635054588318,61914.8359375
4,0.8063063025474548,16032.771484375,0.6326013803482056,51180.4921875
5,0.8158783912658691,15298.17578125,0.4256756901741028,50805.54296875
6,0.8282657861709595,14018.4775390625,0.4864864945411682,42961.140625
7,0.8186936974525452,13882.970703125,0.5016891956329346,63367.8046875
8,0.8305180072784424,13376.544921875,0.4256756901741028,144738.65625
9,0.8293918967247009,12626.3876953125,0.7212837934494019,17934.330078125
