epoch,accuracy,loss,val_accuracy,val_loss
0,0.6900337934494019,31791.232421875,0.42736485600471497,28955.009765625
1,0.7516891956329346,21806.408203125,0.21959459781646729,125094.09375
2,0.7837837934494019,17819.23828125,0.5270270109176636,28587.333984375
3,0.7795608043670654,15205.0,0.5422297120094299,23046.10546875
4,0.802787184715271,14801.873046875,0.03378378227353096,736680.5
5,0.8179898858070374,13848.9189453125,0.5135135054588318,19377.8671875
6,0.8099662065505981,13622.197265625,0.6317567825317383,692379.25
7,0.8133445978164673,13293.568359375,0.5506756901741028,21698.595703125
8,0.8234797120094299,12760.9814453125,0.31418919563293457,91371.234375
9,0.8217905163764954,11891.33203125,0.5084459185600281,16124.0791015625
